created_at,raw_text,likes_count,reply_count,source,is_spam,clean_text,normalized_text,final_text,text_length,word_count,clean_text_length,clean_word_count
2026-03-23T08:42:28.000Z,"entahlah pak aku dah ga percaya lgi, bener2 nyesel",4,0.0,tiktok,False,"dah tidak percaya lgi, bener nyesel","entahlah pak aku dah tidak percaya lgi, bener nyesel","dah tidak percaya lgi, bener nyesel",50.0,9.0,35,6
2026-03-22T14:03:45.000Z,buat ke urusan lain pak. hal makan urusan orang tua yah pak,1,0.0,tiktok,False,urusan pak. makan urusan orang tua iya,buat ke urusan lain pak. hal makan urusan orang tua iya pak,urusan pak. makan urusan orang tua iya,59.0,12.0,38,7
2026-03-22T15:12:01.000Z,Silakan diteruskan tapi tolong jangan sampe banyak kebocoran yg bisa mengundang polemik dimasyarakat,0,0.0,tiktok,False,silakan diteruskan tolong jangan sampe kebocoran mengundang polemik dimasyarakat,silakan diteruskan tapi tolong jangan sampe banyak kebocoran yg bisa mengundang polemik dimasyarakat,silakan diteruskan tolong jangan sampe kebocoran mengundang polemik dimasyarakat,100.0,13.0,80,9
2026-03-22T14:38:26.000Z,"ko ga nyambung ya,",1,0.0,tiktok,False,"tidak nyambung iya,","kok tidak nyambung iya,","tidak nyambung iya,",18.0,4.0,19,3
2026-03-22T18:47:30.000Z,Dulu gw menangisi beliau. Skrg gw menangisi keputusan gw 😩🙏🏻,1,0.0,tiktok,False,gw menangisi beliau. gw menangisi keputusan gw,dulu gw menangisi beliau. sekarang gw menangisi keputusan gw,gw menangisi beliau. gw menangisi keputusan gw,60.0,10.0,46,7
2026-03-22T23:50:13.000Z,Ak sbg rakyat jelata kecewa dg sampeyan Pak🥲,1,0.0,tiktok,False,ak sbg rakyat jelata kecewa sampeyan pak🥲,ak sbg rakyat jelata kecewa dengan sampeyan pak🥲,ak sbg rakyat jelata kecewa sampeyan pak🥲,44.0,8.0,41,7
2026-03-22T15:18:26.000Z,sudah tidak tertolong teman teman.. mari berharap saja sampai 2029 tidak terlalu hancur dan masih bisa selamat dari krisis,0,0.0,tiktok,False,tidak tertolong teman teman.. mari berharap tidak hancur selamat krisis,sudah tidak tertolong teman teman.. mari berharap saja sampai tidak terlalu hancur dan masih bisa selamat dari krisis,tidak tertolong teman teman.. mari berharap tidak hancur selamat krisis,122.0,19.0,71,10
2026-03-27T12:12:51.000Z,ngomong apa??,0,0.0,tiktok,False,ngomong apa??,ngomong apa??,ngomong apa??,13.0,2.0,13,2
2026-03-27T12:22:41.000Z,"emng sih mbg sebetul nya membantu bagi anak anak yang ortu nya ga punya uang buat kasih bekal anak , dengan ada nya mbg anak ga usah di kasih uang buat beli jajan juga bisa , berdoa aja yang terbaik buat semuanya",0,0.0,tiktok,False,"emng makan bergizi gratis sebetul nya membantu anak anak ortu nya tidak uang kasih bekal anak , nya makan bergizi gratis anak tidak kasih uang beli jajan , berdoa terbaik","emng sih makan bergizi gratis sebetul nya membantu bagi anak anak yang ortu nya tidak punya uang buat kasih bekal anak , dengan ada nya makan bergizi gratis anak tidak usah di kasih uang buat beli jajan juga bisa , berdoa aja yang terbaik buat semuanya","emng makan bergizi gratis sebetul nya membantu anak anak ortu nya tidak uang kasih bekal anak , nya makan bergizi gratis anak tidak kasih uang beli jajan , berdoa terbaik",212.0,42.0,170,30
2026-03-25T14:59:18.000Z,ada jaminan tidak ada korupsi di MBG?,0,0.0,tiktok,False,jaminan tidak korupsi makan bergizi gratis,ada jaminan tidak ada korupsi di makan bergizi gratis,jaminan tidak korupsi makan bergizi gratis,37.0,7.0,42,6
2026-03-25T15:27:26.000Z,Mbg bukan jalan ut mencegah stunting pak🥲🥲,0,0.0,tiktok,False,makan bergizi gratis bukan jalan ut mencegah stunting pak🥲🥲,makan bergizi gratis bukan jalan ut mencegah stunting pak🥲🥲,makan bergizi gratis bukan jalan ut mencegah stunting pak🥲🥲,42.0,7.0,59,9
2026-03-25T14:18:46.000Z,gw no komen ahh 😂 gak ngerti lagi udh diluar logika gw soalnya 😂,0,0.0,tiktok,False,gw no komen ahh tidak ngerti udh diluar logika gw,gw no komen ahh tidak ngerti lagi udh diluar logika gw soalnya,gw no komen ahh tidak ngerti udh diluar logika gw,64.0,14.0,49,10
2026-03-25T09:30:09.000Z,anak yg kurang gizi bisa dihitung bapak,0,0.0,tiktok,False,anak gizi dihitung,anak yg kurang gizi bisa dihitung bapak,anak gizi dihitung,39.0,7.0,18,3
2026-03-22T22:54:55.000Z,kelass🔥,0,,tiktok,False,kelass,kelass,kelass,7.0,1.0,6,1
2026-03-27T18:40:06.000Z,sehat selalu bapak presiden 🥰,0,0.0,tiktok,False,sehat presiden 🥰,sehat selalu bapak presiden 🥰,sehat presiden 🥰,29.0,5.0,16,3
2026-03-25T13:58:18.000Z,yg lapor abs nh,0,0.0,tiktok,False,lapor abs nh,yg lapor abs nh,lapor abs nh,15.0,4.0,12,3
2026-03-27T21:28:06.000Z,"iya pak program anda bener,tpi yg ngloah kurang pas",0,0.0,tiktok,False,"iya program bener,tpi ngloah pas","iya pak program anda bener,tpi yg ngloah kurang pas","iya program bener,tpi ngloah pas",51.0,9.0,32,5
2026-03-27T22:40:53.000Z,oalah pak kok yo gak nyadar to,0,0.0,tiktok,False,oalah yo tidak nyadar to,oalah pak kok yo tidak nyadar to,oalah yo tidak nyadar to,30.0,7.0,24,5
2026-03-27T22:55:46.000Z,Lanjutkan programnya Pak 🥰,0,0.0,tiktok,False,lanjutkan programnya 🥰,lanjutkan programnya pak 🥰,lanjutkan programnya 🥰,26.0,4.0,22,3
2026-03-28T02:13:38.000Z,😌udh manut pean Mbah..mumet ki,0,0.0,tiktok,False,udh manut pean mbah..mumet ki,udh manut pean mbah..mumet ki,udh manut pean mbah..mumet ki,30.0,5.0,29,5
2026-03-25T14:13:17.000Z,cukup satu periode,0,0.0,tiktok,False,periode,cukup satu periode,periode,18.0,3.0,7,1
2026-03-25T13:51:04.000Z,kapan ke desa pak?,0,0.0,tiktok,False,desa pak?,kapan ke desa pak?,desa pak?,18.0,4.0,9,2
2026-03-28T02:58:03.000Z,"Apalah saya pak, guru honorer yang gajian ga jelas. Bulan ini aja belum ada kejelasan digaji apa ga. Mana yg lebih penting pak",0,0.0,tiktok,False,"apalah pak, guru honorer gajian tidak jelas. kejelasan digaji tidak.","apalah saya pak, guru honorer yang gajian tidak jelas. bulan ini aja belum ada kejelasan digaji apa tidak. mana yg lebih penting pak","apalah pak, guru honorer gajian tidak jelas. kejelasan digaji tidak.",126.0,23.0,68,10
2026-03-26T10:30:18.000Z,Nah klo gitu upayakan aja pak Bantuan yg langsung ditrima sama orang tuanya langsung,0,0.0,tiktok,False,upayakan bantuan langsung ditrima orang tuanya langsung,nah klo begitu upayakan aja pak bantuan yg langsung ditrima sama orang tuanya langsung,upayakan bantuan langsung ditrima orang tuanya langsung,84.0,14.0,55,7
2026-03-26T12:36:50.000Z,pak sebelum anda jadi presiden saya juga udA bisa cari mkan🤣,0,0.0,tiktok,False,presiden uda cari mkan🤣,pak sebelum anda jadi presiden saya juga uda bisa cari mkan🤣,presiden uda cari mkan🤣,60.0,11.0,23,4
2026-03-23T12:20:07.000Z,"berarti semua bantuan apapun itu gk akan pernah bener, jd mending hapus semua bantuan kan biar tenang gk ada huru hara[facewithrollingeyes]",0,,tiktok,False,"bantuan apapun gk bener, jd mending hapus bantuan biar tenang gk huru hara[facewithrollingeyes]","berarti semua bantuan apapun itu gk akan pernah bener, jd mending hapus semua bantuan kan biar tenang gk ada huru hara[facewithrollingeyes]","bantuan apapun gk bener, jd mending hapus bantuan biar tenang gk huru hara[facewithrollingeyes]",139.0,21.0,95,13
2026-03-27T16:47:38.000Z,sangat kecewa dulu memilihmu.,0,0.0,tiktok,False,kecewa memilihmu.,sangat kecewa dulu memilihmu.,kecewa memilihmu.,29.0,4.0,17,2
2026-03-25T12:43:04.000Z,sehat selalu bapak,0,0.0,tiktok,False,sehat,sehat selalu bapak,sehat,18.0,3.0,5,1
2026-03-25T13:30:24.000Z,cukup 1 periode,0,0.0,tiktok,False,periode,cukup periode,periode,15.0,3.0,7,1
2026-03-26T14:28:10.000Z,maksa banget dah ampun gw mah nih presiden 🥺,0,0.0,tiktok,False,maksa dah ampun gw presiden 🥺,maksa banget dah ampun gw mah ini presiden 🥺,maksa dah ampun gw presiden 🥺,44.0,9.0,29,6
2026-03-26T14:59:47.000Z,"MBG itu kalo dihentikan juga sedih tahu karena berarti kita mematikan rejeki orang2 yang telah bekerja mempersiapkan MBG. Saya percaya pada Pak Prabowo dan kepedulian yg dimiliki. Toh kasihan juga anak zaman sekarang, yg seringkali datang ke sekolah dgn perut kosong, karna orgtuanya tidak sempat membuat Bekal atau kekurangan dana, akibatnya siswa jadi tidak fokus belajar. Dengan adanya MBG ini sangat memberikan dampak yg luar biasa.",0,0.0,tiktok,False,"makan bergizi gratis dihentikan sedih mematikan rejeki orang makan bergizi gratis. percaya prabowo kepedulian dimiliki. kasihan anak zaman sekarang, seringkali sekolah perut kosong, orgtuanya tidak bekal kekurangan dana, akibatnya siswa tidak fokus belajar. makan bergizi gratis dampak biasa.","makan bergizi gratis itu kalau dihentikan juga sedih tahu karena berarti kita mematikan rejeki orang yang telah bekerja mempersiapkan makan bergizi gratis. saya percaya pada pak prabowo dan kepedulian yg dimiliki. toh kasihan juga anak zaman sekarang, yg seringkali datang ke sekolah dengan perut kosong, karena orgtuanya tidak sempat membuat bekal atau kekurangan dana, akibatnya siswa jadi tidak fokus belajar. dengan adanya makan bergizi gratis ini sangat memberikan dampak yg luar biasa.","makan bergizi gratis dihentikan sedih mematikan rejeki orang makan bergizi gratis. percaya prabowo kepedulian dimiliki. kasihan anak zaman sekarang, seringkali sekolah perut kosong, orgtuanya tidak bekal kekurangan dana, akibatnya siswa tidak fokus belajar. makan bergizi gratis dampak biasa.",436.0,66.0,292,38
2026-03-26T15:00:35.000Z,klo di atop kasian adiku yg baru kerja sebulan,0,0.0,tiktok,False,atop kasian adiku kerja sebulan,klo di atop kasian adiku yg baru kerja sebulan,atop kasian adiku kerja sebulan,46.0,9.0,31,5
2026-03-26T15:45:10.000Z,cukup setengah periode aj dah.,0,0.0,tiktok,False,periode dah.,cukup setengah periode saja dah.,periode dah.,30.0,5.0,12,2
2026-03-26T16:38:27.000Z,Hemat di gaji guru maksunya pak?,0,0.0,tiktok,False,hemat gaji guru maksunya pak?,hemat di gaji guru maksunya pak?,hemat gaji guru maksunya pak?,32.0,6.0,29,5
2026-03-26T16:57:53.000Z,nyesel lah pokoknya,0,0.0,tiktok,False,nyesel pokoknya,nyesel lah pokoknya,nyesel pokoknya,19.0,3.0,15,2
2026-03-25T11:09:41.000Z,kudu nangis aku pak,0,0.0,tiktok,False,kudu nangis,kudu nangis aku pak,kudu nangis,19.0,4.0,11,2
2026-03-25T18:07:49.000Z,bner2 nyesel pilih prabowo,0,0.0,tiktok,False,bner nyesel pilih prabowo,bner nyesel pilih prabowo,bner nyesel pilih prabowo,26.0,4.0,25,4
2026-03-22T15:22:11.000Z,stop pak evaluasi pak jgn diteruskan jgn hanya bpk dengan laporan ABS terus program ini gk bermasalah.,1,0.0,tiktok,False,stop evaluasi jangan diteruskan jangan bpk laporan abs program gk bermasalah.,stop pak evaluasi pak jangan diteruskan jangan hanya bpk dengan laporan abs terus program ini gk bermasalah.,stop evaluasi jangan diteruskan jangan bpk laporan abs program gk bermasalah.,102.0,17.0,77,11
2026-03-23T02:41:39.000Z,"baru 1.5 tahun jadi presiden karna diangkat wiwi, gayanya diktator anti kritik.",1,0.0,tiktok,False,". presiden diangkat wiwi, gayanya diktator anti kritik.","baru . tahun jadi presiden karena diangkat wiwi, gayanya diktator anti kritik.",". presiden diangkat wiwi, gayanya diktator anti kritik.",79.0,12.0,55,8
2026-03-25T10:28:18.000Z,"Memang tujuan Bpk mulia, tapi MBG di monitoring Pak, lebih baik pake lembaga independen untuk memonitoring prosesnya",0,0.0,tiktok,False,"tujuan bpk mulia, makan bergizi gratis monitoring pak, baik pake lembaga independen memonitoring prosesnya","memang tujuan bpk mulia, tapi makan bergizi gratis di monitoring pak, lebih baik pake lembaga independen untuk memonitoring prosesnya","tujuan bpk mulia, makan bergizi gratis monitoring pak, baik pake lembaga independen memonitoring prosesnya",116.0,17.0,106,14
2026-03-27T07:36:06.000Z,mentahane pak 😌,0,0.0,tiktok,False,mentahane,mentahane pak,mentahane,15.0,3.0,9,1
2026-03-26T01:28:44.000Z,ada apa dgn mbg pak sampai segitunya,0,0.0,tiktok,False,makan bergizi gratis segitunya,ada apa dengan makan bergizi gratis pak sampai segitunya,makan bergizi gratis segitunya,36.0,7.0,30,4
2026-03-26T02:40:35.000Z,mantap lanjutkan pak PRESIDEN,0,0.0,tiktok,False,mantap lanjutkan presiden,mantap lanjutkan pak presiden,mantap lanjutkan presiden,29.0,4.0,25,3
2026-03-22T22:17:18.000Z,peka lah dg keadaan jgn memaksakan kehendak,4,0.0,tiktok,False,peka jangan memaksakan kehendak,peka lah dengan keadaan jangan memaksakan kehendak,peka jangan memaksakan kehendak,43.0,7.0,31,4
2026-03-22T14:21:31.000Z,"di kasih langsung lebih efektif berupa uang, per Minggu, begitu sangat membantu rakyat",2,0.0,tiktok,False,"kasih langsung efektif uang, minggu, membantu rakyat","di kasih langsung lebih efektif berupa uang, per minggu, begitu sangat membantu rakyat","kasih langsung efektif uang, minggu, membantu rakyat",86.0,13.0,52,7
2026-03-22T14:02:07.000Z,mantap pak. tp perhatikan kepemilikan mbg nya pak,1,0.0,tiktok,False,mantap pak. perhatikan kepemilikan makan bergizi gratis nya,mantap pak. tapi perhatikan kepemilikan makan bergizi gratis nya pak,mantap pak. perhatikan kepemilikan makan bergizi gratis nya,49.0,8.0,59,8
2026-03-23T01:14:24.000Z,Prabowo is the best 🥰🥰,4,0.0,tiktok,False,prabowo is the best 🥰🥰,prabowo is the best 🥰🥰,prabowo is the best 🥰🥰,22.0,5.0,22,5
2026-03-23T04:43:38.000Z,lanjutkan MBG pak,4,0.0,tiktok,False,lanjutkan makan bergizi gratis,lanjutkan makan bergizi gratis pak,lanjutkan makan bergizi gratis,17.0,3.0,30,4
2026-03-22T23:50:04.000Z,2029 KITA LIHAT,3,0.0,tiktok,False,lihat,kita lihat,lihat,15.0,3.0,5,1
2026-03-22T23:23:17.000Z,"kelamaan, paling lama 2 th",1,0.0,tiktok,False,"kelamaan, th","kelamaan, paling lama th","kelamaan, th",26.0,5.0,12,2
2026-03-24T01:20:35.000Z,lanjutkan MBG prabowo 2 periode,2,0.0,tiktok,False,lanjutkan makan bergizi gratis prabowo periode,lanjutkan makan bergizi gratis prabowo periode,lanjutkan makan bergizi gratis prabowo periode,31.0,5.0,46,6
2026-03-23T02:05:53.000Z,"❤️❤️❤️❤️lanjutkan MBG 💪
jadikan standar Bangsa Indonesia
siapapun presiden nantinya!",2,0.0,tiktok,False,lanjutkan makan bergizi gratis jadikan standar bangsa indonesia presiden nantinya!,lanjutkan makan bergizi gratis jadikan standar bangsa indonesia siapapun presiden nantinya!,lanjutkan makan bergizi gratis jadikan standar bangsa indonesia presiden nantinya!,84.0,10.0,82,10
2026-03-25T08:12:02.000Z,lanjutkan mbg🥰,0,0.0,tiktok,False,lanjutkan mbg🥰,lanjutkan mbg🥰,lanjutkan mbg🥰,14.0,2.0,14,2
2026-03-23T09:59:30.000Z,program bapak ini sdah bagus tapi para oknum dbawahnya yg menyalah gunakan😭,1,0.0,tiktok,False,program sdah bagus oknum dbawahnya menyalah,program bapak ini sdah bagus tapi para oknum dbawahnya yg menyalah gunakan,program sdah bagus oknum dbawahnya menyalah,75.0,12.0,43,6
2026-03-24T05:23:26.000Z,Masalah ny gk semua dapur amanah pak. Bnyk yg ngasih makanan yg gk layak utk d makan. Bkn hanya ngasih mkn ank indonesia aja garis besar nya.,1,0.0,tiktok,False,ny gk dapur amanah pak. bnyk ngasih makanan gk layak d makan. bkn ngasih mkn ank indonesia garis nya.,masalah ny gk semua dapur amanah pak. bnyk yg ngasih makanan yg gk layak untuk d makan. bkn hanya ngasih mkn ank indonesia aja garis besar nya.,ny gk dapur amanah pak. bnyk ngasih makanan gk layak d makan. bkn ngasih mkn ank indonesia garis nya.,141.0,27.0,101,19
2026-03-22T23:24:58.000Z,"kita butuh lapker. bulan sekedar investasi speting..1 keluarga dapat MBG,satu kampung derita percuma.",1,0.0,tiktok,False,"butuh lapker. sekedar investasi speting.. keluarga mbg,satu kampung derita percuma.","kita butuh lapker. bulan sekedar investasi speting.. keluarga dapat mbg,satu kampung derita percuma.","butuh lapker. sekedar investasi speting.. keluarga mbg,satu kampung derita percuma.",101.0,13.0,83,10
2026-03-22T13:21:21.000Z,"kan MBG ini juga ladang korupsi pak, tolong di cek kebawah",4,0.0,tiktok,False,"makan bergizi gratis ladang korupsi pak, tolong cek kebawah","kan makan bergizi gratis ini juga ladang korupsi pak, tolong di cek kebawah","makan bergizi gratis ladang korupsi pak, tolong cek kebawah",58.0,11.0,59,9
2026-03-27T10:46:15.000Z,Bwo lebih utamakn makan dri pada pintar🤣,0,0.0,tiktok,False,bwo utamakn makan pintar🤣,bwo lebih utamakn makan dari pada pintar🤣,bwo utamakn makan pintar🤣,40.0,7.0,25,4
2026-03-25T12:05:45.000Z,Sesuatu tidak otomatis benar hanya karena terasa “baik” secara emosional,0,0.0,tiktok,False,tidak otomatis benar “baik” emosional,sesuatu tidak otomatis benar hanya karena terasa “baik” secara emosional,tidak otomatis benar “baik” emosional,72.0,10.0,37,5
2026-03-25T11:55:48.000Z,oalah wo wo😊,0,0.0,tiktok,False,oalah wo wo,oalah wo wo,oalah wo wo,12.0,3.0,11,3
2026-03-25T11:34:41.000Z,"Omong kosong, omong besar.",0,0.0,tiktok,False,"omong kosong, omong besar.","omong kosong, omong besar.","omong kosong, omong besar.",26.0,4.0,26,4
2026-03-25T11:09:43.000Z,berapa persen pak yg anda kasi makan dan tepat sasaran nggak,0,0.0,tiktok,False,persen kasi makan sasaran tidak,berapa persen pak yg anda kasi makan dan tepat sasaran tidak,persen kasi makan sasaran tidak,60.0,11.0,31,5
2026-03-25T10:58:14.000Z,"mbg jngan stop tpi turunin juga harga2 sembako, jngan smpai krena mbg hrga sembako dll dipasaran jdi pda melonjak naik",0,0.0,tiktok,False,"makan bergizi gratis jngan stop tpi turunin harga sembako, jngan smpai krena makan bergizi gratis hrga sembako dipasaran jdi pda melonjak","makan bergizi gratis jngan stop tpi turunin juga harga sembako, jngan smpai krena makan bergizi gratis hrga sembako dll dipasaran jdi pda melonjak naik","makan bergizi gratis jngan stop tpi turunin harga sembako, jngan smpai krena makan bergizi gratis hrga sembako dipasaran jdi pda melonjak",118.0,20.0,137,21
2026-03-25T10:46:16.000Z,mbg nya di desa2 aja pa,0,0.0,tiktok,False,makan bergizi gratis nya desa pa,makan bergizi gratis nya di desa aja pa,makan bergizi gratis nya desa pa,23.0,6.0,32,6
2026-03-25T10:32:26.000Z,ckup setengah periode,0,0.0,tiktok,False,ckup periode,ckup setengah periode,ckup periode,21.0,3.0,12,2
2026-03-25T10:29:21.000Z,buka mata bisa yuk,0,0.0,tiktok,False,buka mata ayo,buka mata bisa ayo,buka mata ayo,18.0,4.0,13,3
2026-03-25T10:25:47.000Z,kenapa harus selalu MBG?,0,0.0,tiktok,False,makan bergizi gratis,kenapa harus selalu makan bergizi gratis,makan bergizi gratis,24.0,4.0,20,3
2026-03-25T10:13:43.000Z,mohon di evaluasi lgi pak program MBG. coba Bpk terjun langsung ke lapangan apakah progam Bpk bener bener di terapkan dengan tepat.,0,0.0,tiktok,False,mohon evaluasi lgi program makan bergizi gratis. coba bpk terjun langsung lapangan progam bpk bener bener terapkan tepat.,mohon di evaluasi lgi pak program makan bergizi gratis. coba bpk terjun langsung ke lapangan apakah progam bpk bener bener di terapkan dengan tepat.,mohon evaluasi lgi program makan bergizi gratis. coba bpk terjun langsung lapangan progam bpk bener bener terapkan tepat.,131.0,22.0,121,18
2026-03-25T09:55:29.000Z,masa ada menu Ubi yg sudah basi dmn gizi nya pak,0,0.0,tiktok,False,menu ubi basi dmn gizi nya,masa ada menu ubi yg sudah basi dmn gizi nya pak,menu ubi basi dmn gizi nya,48.0,11.0,26,6
2026-03-25T09:49:04.000Z,presiden tidak mikirkan rakyat kecil,0,0.0,tiktok,False,presiden tidak mikirkan rakyat,presiden tidak mikirkan rakyat kecil,presiden tidak mikirkan rakyat,36.0,5.0,30,4
2026-03-25T08:11:52.000Z,"nggak ada ,mbg harus ttp berjalan",0,0.0,tiktok,False,tidak makan bergizi gratis ttp berjalan,tidak ada makan bergizi gratis harus ttp berjalan,tidak makan bergizi gratis ttp berjalan,33.0,6.0,39,6
2026-03-23T04:03:10.000Z,"ora setuju blas, kta2ne pak presiden",0,0.0,tiktok,False,"ora setuju blas, kta ne presiden","ora setuju blas, kta ne pak presiden","ora setuju blas, kta ne presiden",36.0,6.0,32,6
2026-03-28T09:05:10.000Z,"masyaAllah alhamdulillah hebat, banyak orang Indonesia nyinyiran MBG, itu menunjukkan banyak orang tidak menyadari program MBG menciptakan sekitar 1 JUTA PEKERJAAN, dari petani, peternak, tukang masak sampai driver MBG, dan program MBG menyumbang pertumbuhan ekonomi Indonesia, seperti di laporkan akhir tahun kemarin, pertumbuhan ekonomi Indonesia paling tinggi diamtara negara G20, yakni 5,3 persen",0,0.0,tiktok,False,"masyaallah alhamdulillah hebat, orang indonesia nyinyiran makan bergizi gratis, orang tidak menyadari program makan bergizi gratis menciptakan juta pekerjaan, petani, peternak, tukang masak driver makan bergizi gratis, program makan bergizi gratis menyumbang pertumbuhan ekonomi indonesia, laporkan kemarin, pertumbuhan ekonomi indonesia diamtara negara tidak , , persen","masyaallah alhamdulillah hebat, banyak orang indonesia nyinyiran makan bergizi gratis, itu menunjukkan banyak orang tidak menyadari program makan bergizi gratis menciptakan sekitar juta pekerjaan, dari petani, peternak, tukang masak sampai driver makan bergizi gratis, dan program makan bergizi gratis menyumbang pertumbuhan ekonomi indonesia, seperti di laporkan akhir tahun kemarin, pertumbuhan ekonomi indonesia paling tinggi diamtara negara tidak , yakni , persen","masyaallah alhamdulillah hebat, orang indonesia nyinyiran makan bergizi gratis, orang tidak menyadari program makan bergizi gratis menciptakan juta pekerjaan, petani, peternak, tukang masak driver makan bergizi gratis, program makan bergizi gratis menyumbang pertumbuhan ekonomi indonesia, laporkan kemarin, pertumbuhan ekonomi indonesia diamtara negara tidak , , persen",400.0,53.0,370,46
2026-03-28T08:39:41.000Z,GK liat kan yg keracunan pak..aneh aneh aj BPK ini..,0,0.0,tiktok,False,gk liat keracunan pak..aneh aneh bpk ini..,gk liat kan yg keracunan pak..aneh aneh saja bpk ini..,gk liat keracunan pak..aneh aneh bpk ini..,52.0,10.0,42,7
2026-03-28T04:01:37.000Z,presiden gak bermutu,0,0.0,tiktok,False,presiden tidak bermutu,presiden tidak bermutu,presiden tidak bermutu,20.0,3.0,22,3
2026-03-28T03:17:18.000Z,MBG bertahan diduga karena ada jatah-jatah parpol yg dikasih spya tdk koar koar saat beliau memimpin,0,0.0,tiktok,False,makan bergizi gratis bertahan diduga jatah-jatah parpol dikasih spya tdk koar koar beliau memimpin,makan bergizi gratis bertahan diduga karena ada jatah-jatah parpol yg dikasih spya tdk koar koar saat beliau memimpin,makan bergizi gratis bertahan diduga jatah-jatah parpol dikasih spya tdk koar koar beliau memimpin,100.0,16.0,98,14
2026-03-27T20:43:10.000Z,"MBG khusus org tua yg benar2 tidak mampu yg rumahnya sperti gubuk. sya msih bisa ngasih makan anak sya yg lebih Enak dri MBG, bkannya sya menolak tpi ada yg lebih membutuhkan. progamnya bagus cuma tidak tepat sasaran dan kurang pengawasan di stiap sppg shingga bnyak yg keropsi di mainkan harga dan jumlah lauk dan bahan makanan.",0,0.0,tiktok,False,"makan bergizi gratis khusus org tua benar tidak rumahnya sperti gubuk. msih ngasih makan anak enak makan bergizi gratis, bkannya menolak tpi membutuhkan. progamnya bagus tidak sasaran pengawasan stiap sppg shingga bnyak keropsi mainkan harga lauk bahan makanan.","makan bergizi gratis khusus org tua yg benar tidak mampu yg rumahnya sperti gubuk. saya msih bisa ngasih makan anak saya yg lebih enak dari makan bergizi gratis, bkannya saya menolak tpi ada yg lebih membutuhkan. progamnya bagus cuma tidak tepat sasaran dan kurang pengawasan di stiap sppg shingga bnyak yg keropsi di mainkan harga dan jumlah lauk dan bahan makanan.","makan bergizi gratis khusus org tua benar tidak rumahnya sperti gubuk. msih ngasih makan anak enak makan bergizi gratis, bkannya menolak tpi membutuhkan. progamnya bagus tidak sasaran pengawasan stiap sppg shingga bnyak keropsi mainkan harga lauk bahan makanan.",329.0,57.0,261,38
2026-03-27T17:25:39.000Z,presiden OMONG KOSONG,0,0.0,tiktok,False,presiden omong kosong,presiden omong kosong,presiden omong kosong,21.0,3.0,21,3
2026-03-27T16:23:19.000Z,segala cara dilakukan demi cuan segelintir orang2 dekat,0,0.0,tiktok,False,cuan segelintir orang,segala cara dilakukan demi cuan segelintir orang dekat,cuan segelintir orang,55.0,8.0,21,3
2026-03-27T16:00:16.000Z,MBG tdk menjamin utk pencegahan stunting pak🤭,0,0.0,tiktok,False,makan bergizi gratis tdk menjamin pencegahan stunting pak🤭,makan bergizi gratis tdk menjamin untuk pencegahan stunting pak🤭,makan bergizi gratis tdk menjamin pencegahan stunting pak🤭,45.0,7.0,58,8
2026-03-27T12:18:11.000Z,2029 Rupanya sudah direncanakan dari sekarang rupanya,0,0.0,tiktok,False,direncanakan,rupanya sudah direncanakan dari sekarang rupanya,direncanakan,53.0,7.0,12,1
2026-03-27T10:42:11.000Z,"sebelumnya dari ADD ada pemberian makanan Tambahan untuk anak2 stunting, sekarang distop karena sudah ada MBg, yg paling menyedihkan Lansia tidak lg menerima Pelayanan Obat Gratis dari posyandu keluarga, karena efek efisiensi, MBG ini kadang sasarannya gk tepat 😭, bisa stop aja ga sih, BLT yg dari ADD pun pembagiannya tidak lagi spt dulu banyak yg dipangkas",0,0.0,tiktok,False,"add pemberian makanan tambahan anak stunting, distop makan bergizi gratis, menyedihkan lansia tidak menerima pelayanan obat gratis posyandu keluarga, efek efisiensi, makan bergizi gratis kadang sasarannya gk , stop tidak sih, blt add pembagiannya tidak dipangkas","sebelumnya dari add ada pemberian makanan tambahan untuk anak stunting, sekarang distop karena sudah ada makan bergizi gratis, yg paling menyedihkan lansia tidak lg menerima pelayanan obat gratis dari posyandu keluarga, karena efek efisiensi, makan bergizi gratis ini kadang sasarannya gk tepat , bisa stop aja tidak sih, blt yg dari add pun pembagiannya tidak lagi seperti dulu banyak yg dipangkas","add pemberian makanan tambahan anak stunting, distop makan bergizi gratis, menyedihkan lansia tidak menerima pelayanan obat gratis posyandu keluarga, efek efisiensi, makan bergizi gratis kadang sasarannya gk , stop tidak sih, blt add pembagiannya tidak dipangkas",359.0,57.0,262,36
2026-03-27T09:40:33.000Z,justru mbg itu ajang korupsi pak,0,0.0,tiktok,False,makan bergizi gratis ajang korupsi,justru makan bergizi gratis itu ajang korupsi pak,makan bergizi gratis ajang korupsi,32.0,6.0,34,5
2026-03-27T07:27:20.000Z,kenapa harus pendidikan PK yg harus d korban kan dr pada MBG,0,0.0,tiktok,False,pendidikan pk d korban makan bergizi gratis,kenapa harus pendidikan pk yg harus d korban kan dari pada makan bergizi gratis,pendidikan pk d korban makan bergizi gratis,60.0,12.0,43,7
2026-03-27T06:37:18.000Z,pertaruhkan mulu dr kmren,0,0.0,tiktok,False,pertaruhkan mulu kmren,pertaruhkan mulu dari kmren,pertaruhkan mulu kmren,25.0,4.0,22,3
